NC_029516.1	100361591	100361592	0.959588392305201
NC_029516.1	100361668	100361669	0.126877562606899
NC_029516.1	101265542	101265543	0.130512335034635
NC_029516.1	101265592	101265593	0.422034423612553
NC_029516.1	101265595	101265596	0.771207734656492
NC_029516.1	101265602	101265603	0.507052734186565
NC_029516.1	101271970	101271971	0.10842490157217
NC_029516.1	101271973	101271974	0.173893126945519
NC_029516.1	101272070	101272071	0.753920155380682
NC_029516.1	101275516	101275517	0.916752219969455
NC_029516.1	101275517	101275518	0.72453824662408
NC_029516.1	101276781	101276782	0.798402576529982
NC_029516.1	101276784	101276785	0.3514511814882
NC_029516.1	101276812	101276813	0.702439384545799
NC_029516.1	101276818	101276819	0.156125560405037
NC_029516.1	101276820	101276821	0.0662470220272009
NC_029516.1	101276827	101276828	0.338132911501579
NC_029516.1	101276853	101276854	0.210966449109048
NC_029516.1	101276857	101276858	0.594616233149788
NC_029516.1	101276863	101276864	0.195959585979557
NC_029516.1	101276867	101276868	0.666854617653556
NC_029516.1	101283465	101283466	0.595253948756922
NC_029516.1	101283471	101283472	0.177995277586817
NC_029516.1	101283476	101283477	0.89373409845603
NC_029516.1	101283619	101283620	0.561480342863688
NC_029516.1	101283640	101283641	0.160596368205787
NC_029516.1	101283648	101283649	0.558919047023855
NC_029516.1	101283649	101283650	0.952252993262699
NC_029516.1	101283661	101283662	0.187837604839384
NC_029516.1	101283683	101283684	0.145684501867903
NC_029516.1	101283684	101283685	0.843833592325073
NC_029516.1	101283743	101283744	0.167271600658221
NC_029516.1	101284071	101284072	0.0211948611736225
NC_029516.1	101285973	101285974	0.276039480761191
NC_029516.1	101286154	101286155	0.260053114763761
NC_029516.1	101286160	101286161	0.647365451738597
NC_029516.1	101286170	101286171	0.901464284839135
NC_029516.1	101286192	101286193	0.837363285923131
NC_029516.1	101286197	101286198	0.316195666573832
NC_029516.1	101286208	101286209	0.680954465091699
NC_029516.1	101286211	101286212	0.937963161188096
NC_029516.1	101286216	101286217	0.824317686262239
NC_029516.1	101286588	101286589	0.897132277667058
NC_029516.1	101286985	101286986	0.228321249148796
NC_029516.1	101286998	101286999	0.765015977489671
NC_029516.1	101286999	101287000	0.386986002370757
NC_029516.1	101287000	101287001	0.884302562123368
NC_029516.1	101287024	101287025	0.979533976626297
NC_029516.1	101287264	101287265	0.509207766248047
NC_029516.1	101287267	101287268	0.418552312968635
NC_029516.1	101287274	101287275	0.208469245553109
NC_029516.1	101287309	101287310	0.0719783135271985
NC_029516.1	101287322	101287323	0.760113801563229
NC_029516.1	101287348	101287349	0.912165036807483
NC_029516.1	101287618	101287619	0.057732053572848
NC_029516.1	101297681	101297682	0.415411665845081
NC_029516.1	101297788	101297789	0.18385297840163
NC_029516.1	101297794	101297795	0.248114579500567
NC_029516.1	101298042	101298043	0.846289260969688
NC_029516.1	101298076	101298077	0.468182716366733
NC_029516.1	101298292	101298293	0.469299407558365
NC_029516.1	101298376	101298377	0.978634129577685
NC_029516.1	101298386	101298387	0.268978618228948
NC_029516.1	101298935	101298936	0.105133930680239
NC_029516.1	101298947	101298948	0.0315753809819068
NC_029516.1	101298949	101298950	0.0144006261382127
NC_029516.1	101305203	101305204	0.220663718364486
NC_029516.1	101305219	101305220	0.777515963958985
NC_029516.1	101307830	101307831	0.0454780011138548
NC_029516.1	101307835	101307836	0.069134038795303
NC_029516.1	101307842	101307843	0.141603139764482
NC_029516.1	101307847	101307848	0.285550205105318
